country,date,sector,MtCO2_per_day
United States,2022-07-04,Power,3.55748
United States,2022-07-04,Residential,1.51255
Japan,2022-07-04,Domestic Aviation,0.0204498
India,2022-07-04,Residential,0.308054
Japan,2022-07-04,Power,1.18362
India,2022-07-04,International Aviation,0.0103171
China,2022-07-04,Domestic Aviation,0.0358968
China,2022-07-04,Ground Transport,2.26294
China,2022-07-04,Industry,12.8766
China,2022-07-04,International Aviation,0.0218565
China,2022-07-04,Power,12.1932
China,2022-07-04,Residential,1.7439
France,2022-07-04,Domestic Aviation,0.00588702
India,2022-07-04,Power,4.32253
France,2022-07-04,Industry,0.127634
France,2022-07-04,International Aviation,0.0174732
France,2022-07-04,Power,0.0653901
France,2022-07-04,Ground Transport,0.353598
India,2022-07-04,Industry,2.08632
Germany,2022-07-04,Domestic Aviation,0.00531897
Germany,2022-07-04,Ground Transport,0.448198
Germany,2022-07-04,Industry,0.218675
Germany,2022-07-04,International Aviation,0.0266078
Germany,2022-07-04,Power,0.456243
Germany,2022-07-04,Residential,0.415598
India,2022-07-04,Domestic Aviation,0.0163639
India,2022-07-04,Ground Transport,0.822377
France,2022-07-04,Residential,0.229159
Russia,2022-07-05,Power,1.81518
Russia,2022-07-05,International Aviation,0.00308402
Russia,2022-07-05,Industry,0.754504
Russia,2022-07-05,Ground Transport,0.59903
Japan,2022-07-05,Industry,0.514542
Japan,2022-07-05,Residential,0.138197
Japan,2022-07-05,Power,0.894654
Japan,2022-07-05,International Aviation,0.010513
Russia,2022-07-05,Residential,0.328827
Russia,2022-07-05,Domestic Aviation,0.0443975
United Kingdom,2022-07-05,Domestic Aviation,0.00426654
France,2022-07-05,Power,0.0648701
United Kingdom,2022-07-05,Industry,0.214406
United Kingdom,2022-07-05,International Aviation,0.0347384
United Kingdom,2022-07-05,Power,0.268464
United Kingdom,2022-07-05,Residential,0.201247
United States,2022-07-05,Domestic Aviation,0.388608
United States,2022-07-05,Ground Transport,4.37249
United States,2022-07-05,Industry,2.82263
United States,2022-07-05,International Aviation,0.177597
United States,2022-07-05,Power,4.04829
United States,2022-07-05,Residential,1.22322
Japan,2022-07-05,Ground Transport,0.458942
United Kingdom,2022-07-05,Ground Transport,0.319824
Japan,2022-07-05,Domestic Aviation,0.0255133
China,2022-07-05,International Aviation,0.0198008
India,2022-07-05,Power,4.35498
China,2022-07-05,Domestic Aviation,0.0488811
China,2022-07-05,Ground Transport,2.28221
China,2022-07-05,Industry,12.4497
China,2022-07-05,Power,11.4665
China,2022-07-05,Residential,1.62224
France,2022-07-05,Domestic Aviation,0.00643607
India,2022-07-05,Residential,0.288081
France,2022-07-05,Industry,0.151766
France,2022-07-05,International Aviation,0.0210763
France,2022-07-05,Residential,0.148078
France,2022-07-05,Ground Transport,0.319386
India,2022-07-05,Industry,2.2247
Germany,2022-07-05,Ground Transport,0.403544
Germany,2022-07-05,Industry,0.333062
Germany,2022-07-05,International Aviation,0.0289581
Germany,2022-07-05,Power,0.563755
Germany,2022-07-05,Residential,0.22072
India,2022-07-05,Domestic Aviation,0.0191232
India,2022-07-05,Ground Transport,0.811485
Germany,2022-07-05,Domestic Aviation,0.0042036
India,2022-07-05,International Aviation,0.0110861
Germany,2022-07-06,Industry,0.339084
Germany,2022-07-06,International Aviation,0.0295909
Germany,2022-07-06,Power,0.617624
Germany,2022-07-06,Residential,0.146507
India,2022-07-06,International Aviation,0.0115685
India,2022-07-06,Ground Transport,0.810024
India,2022-07-06,Industry,2.24918
Germany,2022-07-06,Ground Transport,0.442624
India,2022-07-06,Domestic Aviation,0.0185891
France,2022-07-06,Residential,0.107046
China,2022-07-06,Domestic Aviation,0.0753199
France,2022-07-06,International Aviation,0.019944
France,2022-07-06,Industry,0.200499
France,2022-07-06,Ground Transport,0.358124
France,2022-07-06,Domestic Aviation,0.00562798
China,2022-07-06,Residential,1.39951
China,2022-07-06,Power,12.4735
China,2022-07-06,International Aviation,0.0232092
China,2022-07-06,Industry,11.938
China,2022-07-06,Ground Transport,2.40599
India,2022-07-06,Power,4.23146
France,2022-07-06,Power,0.0680688
India,2022-07-06,Residential,0.27483
Germany,2022-07-06,Domestic Aviation,0.00540722
Japan,2022-07-06,Ground Transport,0.491984
Japan,2022-07-06,Domestic Aviation,0.0222706
United States,2022-07-06,Residential,0.956392
United States,2022-07-06,International Aviation,0.185181
United States,2022-07-06,Industry,2.73982
United States,2022-07-06,Ground Transport,4.41494
United States,2022-07-06,Domestic Aviation,0.435298
United Kingdom,2022-07-06,Residential,0.172372
United Kingdom,2022-07-06,Power,0.244488
United Kingdom,2022-07-06,International Aviation,0.0380747
United Kingdom,2022-07-06,Industry,0.220714
United Kingdom,2022-07-06,Ground Transport,0.338132
United States,2022-07-06,Power,4.76644
Russia,2022-07-06,Residential,0.192775
Russia,2022-07-06,Power,1.76832
Russia,2022-07-06,International Aviation,0.00378647
Russia,2022-07-06,Industry,0.827423
Russia,2022-07-06,Ground Transport,0.679233
Russia,2022-07-06,Domestic Aviation,0.0524537
Japan,2022-07-06,Residential,0.174561
Japan,2022-07-06,Power,1.16073
Japan,2022-07-06,Industry,0.649754
Japan,2022-07-06,International Aviation,0.0117223
United Kingdom,2022-07-06,Domestic Aviation,0.00728239
China,2022-07-07,Industry,10.5405
Germany,2022-07-07,International Aviation,0.0321996
Germany,2022-07-07,Power,0.631314
India,2022-07-07,Industry,2.24449
India,2022-07-07,Domestic Aviation,0.01738
India,2022-07-07,Ground Transport,0.830895
Germany,2022-07-07,Industry,0.287891
India,2022-07-07,International Aviation,0.012825
Germany,2022-07-07,Residential,0.157885
Germany,2022-07-07,Ground Transport,0.443734
France,2022-07-07,Ground Transport,0.349115
France,2022-07-07,Residential,0.0919657
France,2022-07-07,Power,0.0831401
France,2022-07-07,Industry,0.169862
France,2022-07-07,Domestic Aviation,0.00758122
China,2022-07-07,Residential,1.32117
China,2022-07-07,Power,15.1748
China,2022-07-07,International Aviation,0.0222156
India,2022-07-07,Power,3.84272
Germany,2022-07-07,Domestic Aviation,0.00519764
India,2022-07-07,Residential,0.256884
Russia,2022-07-07,Residential,0.103794
Japan,2022-07-07,Ground Transport,0.498588
United States,2022-07-07,Power,6.07036
United States,2022-07-07,International Aviation,0.201742
United States,2022-07-07,Industry,2.83465
United States,2022-07-07,Ground Transport,4.28621
United States,2022-07-07,Domestic Aviation,0.442602
United Kingdom,2022-07-07,Residential,0.120126
United Kingdom,2022-07-07,Power,0.206815
United Kingdom,2022-07-07,International Aviation,0.039881
United Kingdom,2022-07-07,Industry,0.150391
United Kingdom,2022-07-07,Ground Transport,0.337328
United Kingdom,2022-07-07,Domestic Aviation,0.00782767
China,2022-07-07,Ground Transport,2.48673
Russia,2022-07-07,Power,1.88184
Russia,2022-07-07,International Aviation,0.00442862
Russia,2022-07-07,Industry,0.827254
Russia,2022-07-07,Ground Transport,0.667419
Russia,2022-07-07,Domestic Aviation,0.0600212
Japan,2022-07-07,Residential,0.113407
Japan,2022-07-07,Power,1.60064
Japan,2022-07-07,International Aviation,0.0142792
Japan,2022-07-07,Industry,0.727181
Japan,2022-07-07,Domestic Aviation,0.0241608
China,2022-07-07,Domestic Aviation,0.142557
France,2022-07-07,International Aviation,0.0224414
United States,2022-07-07,Residential,0.892274
Japan,2022-07-08,Power,1.32609
Japan,2022-07-08,Residential,0.113262
Russia,2022-07-08,Domestic Aviation,0.0654799
Russia,2022-07-08,Ground Transport,0.40669
Russia,2022-07-08,Industry,0.805846
Russia,2022-07-08,International Aviation,0.00495042
Russia,2022-07-08,Power,1.94065
Russia,2022-07-08,Residential,0.110535
United Kingdom,2022-07-08,Domestic Aviation,0.00565943
United Kingdom,2022-07-08,Ground Transport,0.29212
United Kingdom,2022-07-08,Industry,0.0879393
United Kingdom,2022-07-08,International Aviation,0.0413767
United Kingdom,2022-07-08,Power,0.123903
United Kingdom,2022-07-08,Residential,0.123013
United States,2022-07-08,Domestic Aviation,0.389984
United States,2022-07-08,Ground Transport,3.58746
United States,2022-07-08,Industry,2.85124
United States,2022-07-08,International Aviation,0.195355
United States,2022-07-08,Power,5.86786
United States,2022-07-08,Residential,0.889948
China,2022-07-08,Power,18.0904
Japan,2022-07-08,International Aviation,0.0146808
Japan,2022-07-08,Industry,0.565183
China,2022-07-08,International Aviation,0.0216768
Japan,2022-07-08,Domestic Aviation,0.0266637
Japan,2022-07-08,Ground Transport,0.41968
China,2022-07-08,Industry,11.8187
China,2022-07-08,Ground Transport,2.4932
China,2022-07-08,Residential,1.32214
France,2022-07-08,Domestic Aviation,0.0079835
France,2022-07-08,Ground Transport,0.228561
France,2022-07-08,Industry,0.0657426
France,2022-07-08,International Aviation,0.0236977
France,2022-07-08,Power,0.0367276
France,2022-07-08,Residential,0.0852534
Germany,2022-07-08,Domestic Aviation,0.00386211
China,2022-07-08,Domestic Aviation,0.156742
Germany,2022-07-08,Industry,0.248548
Germany,2022-07-08,International Aviation,0.0321297
Germany,2022-07-08,Power,0.562708
Germany,2022-07-08,Residential,0.0930956
India,2022-07-08,Domestic Aviation,0.0173914
India,2022-07-08,Ground Transport,0.788356
India,2022-07-08,Industry,1.86572
India,2022-07-08,International Aviation,0.0141849
India,2022-07-08,Residential,0.25752
India,2022-07-08,Power,3.27047
Germany,2022-07-08,Ground Transport,0.340807
Russia,2022-07-09,Power,2.01685
Russia,2022-07-09,International Aviation,0.00582772
Russia,2022-07-09,Industry,0.859238
Japan,2022-07-09,Power,1.59051
Russia,2022-07-09,Domestic Aviation,0.065086
Japan,2022-07-09,Residential,0.117045
Japan,2022-07-09,International Aviation,0.0144422
Russia,2022-07-09,Ground Transport,0.677182
Russia,2022-07-09,Residential,0.321388
United Kingdom,2022-07-09,Power,0.256875
United Kingdom,2022-07-09,Ground Transport,0.340723
United Kingdom,2022-07-09,Industry,0.199821
United Kingdom,2022-07-09,International Aviation,0.0406019
Japan,2022-07-09,Industry,0.849358
United Kingdom,2022-07-09,Residential,0.134065
United States,2022-07-09,Domestic Aviation,0.4163
United States,2022-07-09,Ground Transport,3.79481
United States,2022-07-09,Industry,3.49936
United States,2022-07-09,International Aviation,0.186575
United States,2022-07-09,Power,5.8473
United States,2022-07-09,Residential,0.919727
United Kingdom,2022-07-09,Domestic Aviation,0.00670122
Japan,2022-07-09,Ground Transport,0.49646
India,2022-07-09,Industry,2.39063
India,2022-07-09,Residential,0.272162
China,2022-07-09,Domestic Aviation,0.0740086
China,2022-07-09,Industry,12.9478
China,2022-07-09,Ground Transport,2.4637
China,2022-07-09,International Aviation,0.0253063
China,2022-07-09,Power,15.0098
China,2022-07-09,Residential,1.39809
France,2022-07-09,Domestic Aviation,0.00608746
France,2022-07-09,Ground Transport,0.354711
France,2022-07-09,Industry,0.209009
France,2022-07-09,International Aviation,0.0210376
France,2022-07-09,Power,0.0908693
France,2022-07-09,Residential,0.0921171
Germany,2022-07-09,Domestic Aviation,0.00555691
Germany,2022-07-09,Industry,0.398016
Germany,2022-07-09,International Aviation,0.0321459
Germany,2022-07-09,Power,0.784691
Germany,2022-07-09,Residential,0.0763503
India,2022-07-09,Domestic Aviation,0.0172491
India,2022-07-09,Ground Transport,0.829018
India,2022-07-09,International Aviation,0.013221
India,2022-07-09,Power,4.08611
Japan,2022-07-09,Domestic Aviation,0.0249406
Germany,2022-07-09,Ground Transport,0.441964
United States,2022-07-10,Power,4.25291
France,2022-07-10,International Aviation,0.0208488
India,2022-07-10,International Aviation,0.0133578
India,2022-07-10,Industry,2.0348
India,2022-07-10,Ground Transport,0.835516
India,2022-07-10,Domestic Aviation,0.0187862
Germany,2022-07-10,Residential,0.322242
Germany,2022-07-10,Power,0.66108
Germany,2022-07-10,International Aviation,0.0322462
Germany,2022-07-10,Industry,0.348277
Germany,2022-07-10,Ground Transport,0.440317
Germany,2022-07-10,Domestic Aviation,0.00564659
France,2022-07-10,Residential,0.18161
France,2022-07-10,Power,0.0921127
United States,2022-07-10,Residential,1.11784
France,2022-07-10,Industry,0.173022
France,2022-07-10,Ground Transport,0.354883
France,2022-07-10,Domestic Aviation,0.00629302
China,2022-07-10,Residential,2.03322
China,2022-07-10,Power,12.8189
China,2022-07-10,Industry,12.032
India,2022-07-10,Power,3.44936
India,2022-07-10,Residential,0.294092
Japan,2022-07-10,Domestic Aviation,0.0257046
Japan,2022-07-10,Ground Transport,0.517293
United States,2022-07-10,International Aviation,0.179679
United States,2022-07-10,Industry,3.07359
United States,2022-07-10,Ground Transport,4.70654
United States,2022-07-10,Domestic Aviation,0.439472
United Kingdom,2022-07-10,Residential,0.196796
United Kingdom,2022-07-10,Power,0.0861709
United Kingdom,2022-07-10,International Aviation,0.0370964
United Kingdom,2022-07-10,Industry,0.0809151
United Kingdom,2022-07-10,Ground Transport,0.347268
China,2022-07-10,Ground Transport,2.31983
United Kingdom,2022-07-10,Domestic Aviation,0.00751285
Russia,2022-07-10,Power,2.20429
Russia,2022-07-10,International Aviation,0.00534134
Russia,2022-07-10,Industry,0.863717
Russia,2022-07-10,Ground Transport,0.681541
Russia,2022-07-10,Domestic Aviation,0.0508323
Japan,2022-07-10,Residential,0.250389
Japan,2022-07-10,Power,1.41182
Japan,2022-07-10,International Aviation,0.0135223
Japan,2022-07-10,Industry,0.783094
Russia,2022-07-10,Residential,0.357978
China,2022-07-10,Domestic Aviation,0.109304
China,2022-07-10,International Aviation,0.0177096
China,2022-07-11,Ground Transport,2.50861
Japan,2022-07-11,International Aviation,0.0134801
China,2022-07-11,Industry,11.1273
Japan,2022-07-11,Residential,0.304878
Russia,2022-07-11,Domestic Aviation,0.0414893
Russia,2022-07-11,Ground Transport,0.678905
Russia,2022-07-11,Industry,0.904741
Russia,2022-07-11,International Aviation,0.00492803
Russia,2022-07-11,Power,2.47683
Russia,2022-07-11,Residential,0.615764
United Kingdom,2022-07-11,Domestic Aviation,0.00696491
United Kingdom,2022-07-11,Ground Transport,0.337004
United Kingdom,2022-07-11,Industry,0.105794
United Kingdom,2022-07-11,International Aviation,0.0328747
United Kingdom,2022-07-11,Power,0.118719
United Kingdom,2022-07-11,Residential,0.217279
United States,2022-07-11,Domestic Aviation,0.391375
United States,2022-07-11,Ground Transport,3.59889
United States,2022-07-11,Industry,2.43539
United States,2022-07-11,International Aviation,0.178776
United States,2022-07-11,Power,3.38477
United States,2022-07-11,Residential,1.3013
Japan,2022-07-11,Industry,0.731649
Japan,2022-07-11,Ground Transport,0.506661
Japan,2022-07-11,Power,1.32001
India,2022-07-11,Residential,0.376621
China,2022-07-11,Domestic Aviation,0.0674604
China,2022-07-11,International Aviation,0.0212946
China,2022-07-11,Power,13.9845
China,2022-07-11,Residential,2.15348
France,2022-07-11,Domestic Aviation,0.00630696
Japan,2022-07-11,Domestic Aviation,0.024886
France,2022-07-11,Industry,0.163906
France,2022-07-11,International Aviation,0.018859
France,2022-07-11,Power,0.103993
France,2022-07-11,Residential,0.203592
France,2022-07-11,Ground Transport,0.343008
Germany,2022-07-11,Ground Transport,0.434741
Germany,2022-07-11,Domestic Aviation,0.00546257
India,2022-07-11,International Aviation,0.0124651
India,2022-07-11,Industry,2.1427
India,2022-07-11,Ground Transport,0.793298
India,2022-07-11,Power,3.6448
Germany,2022-07-11,Residential,0.358125
Germany,2022-07-11,Power,0.493603
Germany,2022-07-11,International Aviation,0.0278762
Germany,2022-07-11,Industry,0.243453
India,2022-07-11,Domestic Aviation,0.01859
Russia,2022-07-12,International Aviation,0.00530882
Japan,2022-07-12,Ground Transport,0.511802
Japan,2022-07-12,Industry,0.723344
Japan,2022-07-12,International Aviation,0.0172179
Japan,2022-07-12,Power,1.66308
Japan,2022-07-12,Residential,0.505379
Russia,2022-07-12,Domestic Aviation,0.0379646
Russia,2022-07-12,Ground Transport,0.68704
Russia,2022-07-12,Industry,1.07933
Russia,2022-07-12,Power,2.99757
Japan,2022-07-12,Domestic Aviation,0.0242249
United Kingdom,2022-07-12,Domestic Aviation,0.00699524
United Kingdom,2022-07-12,Ground Transport,0.346188
United Kingdom,2022-07-12,Industry,0.225433
United Kingdom,2022-07-12,International Aviation,0.0323447
United Kingdom,2022-07-12,Power,0.30699
United Kingdom,2022-07-12,Residential,0.398494
United States,2022-07-12,Domestic Aviation,0.424777
United States,2022-07-12,Ground Transport,4.67253
United States,2022-07-12,Industry,2.64472
United States,2022-07-12,International Aviation,0.173058
Russia,2022-07-12,Residential,0.982055
India,2022-07-12,Residential,0.806876
United States,2022-07-12,Power,4.63292
India,2022-07-12,International Aviation,0.0136656
China,2022-07-12,Domestic Aviation,0.0625625
China,2022-07-12,Ground Transport,2.36961
China,2022-07-12,Industry,10.9368
China,2022-07-12,International Aviation,0.0266689
China,2022-07-12,Power,16.3473
China,2022-07-12,Residential,3.33765
